Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
16,Ignorantes,Bad Bunny,18670822,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,2020,3,13,global,0.85,0.536,1,-5.161,1,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,210607,4
17,Blueberry Faygo,Lil Mosey,18598886,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020,3,13,global,0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,162547,4
18,Circles,Post Malone,18564709,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020,3,13,global,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
19,Sunday Best,Surfaces,18489291,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020,3,13,global,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,158571,4
20,Someone You Loved,Lewis Capaldi,18090471,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020,3,13,global,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
21,Memories,Maroon 5,16123993,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020,3,13,global,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4
22,Supalonely,BENEE,15739716,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020,3,13,global,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223480,4
23,Adore You,Harry Styles,15509904,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2020,3,13,global,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4
24,Yummy,Justin Bieber,15261992,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2020,3,13,global,0.676,0.506,9,-6.652,0,0.0958,0.345,0,0.118,0.497,145.842,208520,4
25,Life Is Good (feat. Drake),Future,14895843,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,2020,3,13,global,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735,4
26,everything i wanted,Billie Eilish,14459714,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2020,3,13,global,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
27,Rojo,J Balvin,14405081,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG,2020,3,13,global,0.652,0.595,11,-4.04,1,0.113,0.15,0.000115,0.0842,0.444,172.27,150853,4
28,bad guy,Billie Eilish,14334815,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2020,3,13,global,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
29,Physical,Dua Lipa,13924737,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,2020,3,13,global,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.962,193829,4
30,La Santa,Bad Bunny,13753651,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,2020,3,13,global,0.744,0.868,1,-4.524,1,0.047,0.0326,0,0.0822,0.586,93.037,206420,4
31,Vete,Bad Bunny,13588945,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,2020,3,13,global,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024,4
32,Myron,Lil Uzi Vert,13533191,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,2020,3,13,global,0.771,0.654,8,-6.976,0,0.298,0.055,0,0.214,0.573,155.047,224955,4
33,Before You Go,Lewis Capaldi,13348029,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020,3,13,global,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4
34,Señorita,Shawn Mendes,13127276,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020,3,13,global,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800,4
35,P2,Lil Uzi Vert,12913888,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,2020,3,13,global,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,234627,4
36,That Way - Bonus Track,Lil Uzi Vert,12877328,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,2020,3,13,global,0.712,0.598,7,-5.368,0,0.0388,0.0546,0,0.154,0.504,130.007,212354,4
37,Stupid Love,Lady Gaga,12300045,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb,2020,3,13,global,0.676,0.815,8,-4.294,1,0.0625,0.00146,0.00041,0.275,0.796,117.973,193531,4
38,Sigues Con El,Dímelo Flow,12223806,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,2020,3,13,global,0.883,0.668,9,-2.957,1,0.113,0.11,0.000529,0.0734,0.676,87.972,226533,4
39,No Time To Die,Billie Eilish,12214574,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,2020,3,13,global,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4
40,Yo Perreo Sola,Bad Bunny,11928765,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,2020,3,13,global,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,172127,4
41,WHATS POPPIN,Jack Harlow,11866541,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,2020,3,13,global,0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,139741,4
42,After Hours,The Weeknd,11535615,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,2020,3,13,global,0.663,0.567,5,-5.941,0,0.0309,0.0938,0.00978,0.124,0.139,108.959,361947,4
43,You should be sad,Halsey,11527455,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,2020,3,13,global,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473,4
44,My Oh My (feat. DaBaby),Camila Cabello,11366753,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,2020,3,13,global,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,4
45,RITMO (Bad Boys For Life),Black Eyed Peas,11298895,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2020,3,13,global,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4
46,Morado,J Balvin,11216113,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks,2020,3,13,global,0.881,0.696,11,-3.838,0,0.0797,0.137,4.13e-05,0.0927,0.781,97.002,200667,4
47,Moral of the Story,Ashe,10942315,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,2020,3,13,global,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,201084,4
48,High Fashion (feat. Mustard),Roddy Ricch,10861309,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020,3,13,global,0.831,0.499,11,-8.442,0,0.114,0.269,0,0.3,0.511,97.956,220487,4
49,Diosa,Myke Towers,10112202,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,2020,3,13,global,0.801,0.745,6,-3.733,0,0.063,0.398,0.00603,0.153,0.245,104.965,214013,4
50,Tattoo,Rauw Alejandro,10049275,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d,2020,3,13,global,0.755,0.617,9,-5.144,1,0.182,0.0217,0,0.0625,0.745,193.896,202887,4
51,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,10029556,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2020,3,13,global,0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4
52,Ride It,Regard,9884008,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2020,3,13,global,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606,4
53,Baby Pluto,Lil Uzi Vert,9829732,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh,2020,3,13,global,0.772,0.634,10,-6.101,0,0.212,0.135,0,0.432,0.671,160.052,210261,4
54,CITY OF ANGELS,24kGoldn,9681551,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,2020,3,13,global,0.686,0.541,0,-4.993,0,0.0493,0.042,0,0.0675,0.724,120.082,112493,4
55,Hola - Remix,Dalex,9541179,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,2020,3,13,global,0.654,0.672,0,-5.98,0,0.311,0.471,0,0.0781,0.343,181.857,249520,4
56,lovely (with Khalid),Billie Eilish,9523633,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2020,3,13,global,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
57,hot girl bummer,blackbear,9266963,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2020,3,13,global,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093,1
58,Lose Control,MEDUZA,9174163,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020,3,13,global,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387,4
59,I Don't Care (with Justin Bieber),Ed Sheeran,9122456,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2020,3,13,global,0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,219947,4
60,Pero Ya No,Bad Bunny,9075021,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy,2020,3,13,global,0.882,0.612,4,-6.103,1,0.118,0.0475,5.07e-06,0.182,0.742,147.982,160638,4
61,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,9039518,https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1,2020,3,13,global,0.733,0.567,0,-6.718,1,0.319,0.0129,0,0.382,0.319,75.491,238816,4
62,Boss Bitch,Doja Cat,8814443,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020,3,13,global,0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,134240,4
63,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,8746267,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn,2020,3,13,global,0.836,0.617,0,-4.363,1,0.0534,0.17,0,0.319,0.866,138.066,206702,4
64,To Die For,Sam Smith,8589657,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx,2020,3,13,global,0.483,0.361,0,-7.889,1,0.0738,0.832,4.66e-06,0.098,0.307,171.649,193795,4
65,"10,000 Hours (with Justin Bieber)",Dan + Shay,8539551,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020,3,13,global,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,167693,4
66,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,8528593,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,2020,3,13,global,0.655,0.441,9,-5.245,0,0.0629,0.474,0,0.099,0.273,139.957,225857,4
67,Lucid Dreams,Juice WRLD,8448420,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2020,3,13,global,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,239836,4
68,Yessirskiii,Lil Uzi Vert,8374259,https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1,2020,3,13,global,0.895,0.739,8,-6.633,1,0.283,0.0183,7.61e-06,0.102,0.763,140.007,219340,4
69,If the World Was Ending - feat. Julia Michaels,JP Saxe,8316157,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020,3,13,global,0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,208687,4
70,What A Man Gotta Do,Jonas Brothers,8241181,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,2020,3,13,global,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,180645,4
71,Forever (feat. Post Malone & Clever),Justin Bieber,8128820,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ,2020,3,13,global,0.825,0.483,8,-5.746,0,0.08,0.538,1.48e-05,0.204,0.892,139.98,219933,4
72,What If I Told You That I Love You,Ali Gatie,8117572,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,2020,3,13,global,0.605,0.365,7,-11.144,1,0.111,0.63,6.83e-06,0.0554,0.224,84.628,193668,4
73,Keii,Anuel AA,8088142,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs,2020,3,13,global,0.708,0.797,0,-3.095,0,0.0391,0.4,0,0.096,0.51,88.015,210000,4
74,I Love Me,Demi Lovato,8046963,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA,2020,3,13,global,0.664,0.561,6,-7.031,1,0.0495,0.00261,0,0.0764,0.713,150.093,203672,4
75,No Idea,Don Toliver,7907726,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,2020,3,13,global,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,154424,4
76,Beautiful People (feat. Khalid),Ed Sheeran,7876096,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2020,3,13,global,0.64,0.647,5,-8.114,0,0.186,0.124,0,0.0801,0.546,92.979,197867,4
77,Ballin' (with Roddy Ricch),Mustard,7875773,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,2020,3,13,global,0.809,0.545,7,-6.678,1,0.0735,0.392,0,0.151,0.244,97.008,180435,4
78,when the party's over,Billie Eilish,7817939,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2020,3,13,global,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077,4
79,HIGHEST IN THE ROOM,Travis Scott,7779418,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2020,3,13,global,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4
80,Lo Mein,Lil Uzi Vert,7695493,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3,2020,3,13,global,0.855,0.676,1,-5.736,1,0.325,0.0888,0,0.144,0.509,133.082,195299,4
81,Know Your Worth,Khalid,7563887,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,2020,3,13,global,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,181436,4
82,A Tu Merced,Bad Bunny,7467083,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,2020,3,13,global,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,175918,4
83,Me Gusta,Shakira,7449196,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,2020,3,13,global,0.775,0.696,1,-5.184,0,0.0681,0.0559,0.00184,0.157,0.775,92.007,190570,4
84,Muévelo,Nicky Jam,7437789,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,2020,3,13,global,0.594,0.808,7,-2.409,1,0.0489,0.415,1.39e-05,0.565,0.919,188.09,194892,4
85,Suicidal,YNW Melly,7414237,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2020,3,13,global,0.735,0.369,9,-9.682,0,0.0688,0.334,0,0.126,0.235,140.004,222997,4
86,WANNABE,ITZY,7369150,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA,2020,3,13,global,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,191242,4
87,Bichiyal,Bad Bunny,7338342,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX,2020,3,13,global,0.737,0.766,10,-4.242,0,0.0458,0.31,6.63e-06,0.114,0.662,93.956,196500,4
88,Shallow,Lady Gaga,7329062,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2020,3,13,global,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
89,Never Seen the Rain,Tones And I,7248384,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2020,3,13,global,0.485,0.461,9,-5.646,1,0.0444,0.44,0,0.232,0.324,87.009,200756,4
90,rockstar (feat. 21 Savage),Post Malone,7193560,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2020,3,13,global,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,4
91,China,Anuel AA,7190088,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2020,3,13,global,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,4
92,BOP,DaBaby,7171080,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2020,3,13,global,0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715,4
93,Lalala,Y2K,7162705,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2020,3,13,global,0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,160627,4
94,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,7075573,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG,2020,3,13,global,0.879,0.448,7,-8.57,0,0.222,0.0346,0,0.224,0.278,136.985,198913,4
95,Lose You To Love Me,Selena Gomez,7004930,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,2020,3,13,global,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,206459,4
96,Watermelon Sugar,Harry Styles,6924413,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020,3,13,global,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000,4
97,7 rings,Ariana Grande,6908892,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2020,3,13,global,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,178627,4
98,It's You,Ali Gatie,6897629,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2020,3,13,global,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607,4
99,Goodbyes (Feat. Young Thug),Post Malone,6831987,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2020,3,13,global,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960,4
100,Falling,Harry Styles,6786222,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,2020,3,13,global,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,4
1,Blinding Lights,The Weeknd,52375259,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020,3,20,global,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
2,The Box,Roddy Ricch,33753609,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020,3,20,global,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,196653,4
3,Dance Monkey,Tones And I,31463007,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,3,20,global,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
4,Don't Start Now,Dua Lipa,29155117,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2020,3,20,global,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290,4
5,Roses - Imanbek Remix,SAINt JHN,26653236,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020,3,20,global,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
6,In Your Eyes,The Weeknd,26303039,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2020,3,20,global,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,4
7,death bed (coffee for your head),Powfu,25224363,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020,3,20,global,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,173333,4
8,Say So,Doja Cat,24483960,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020,3,20,global,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
9,Intentions (feat. Quavo),Justin Bieber,23572775,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020,3,20,global,0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,212867,4
10,After Hours,The Weeknd,22128235,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,2020,3,20,global,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4
11,Falling,Trevor Daniel,21964590,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2020,3,20,global,0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,159382,4
12,Safaera,Bad Bunny,21435766,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,2020,3,20,global,0.607,0.829,2,-4.074,1,0.379,0.0103,0,0.107,0.685,96.172,295177,4
13,Tusa,KAROL G,20442021,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2020,3,20,global,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
14,Rojo,J Balvin,20014087,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,2020,3,20,global,0.663,0.598,11,-4.042,1,0.17,0.193,8.02e-05,0.0856,0.4,172.245,150720,4
15,ROXANNE,Arizona Zervas,19925333,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020,3,20,global,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636,5
16,Sunday Best,Surfaces,19639221,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020,3,20,global,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,158571,4
17,Blueberry Faygo,Lil Mosey,18936405,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020,3,20,global,0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,162547,4
18,Heartless,The Weeknd,17499569,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,2020,3,20,global,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,198267,4
19,Supalonely,BENEE,17467771,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020,3,20,global,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223480,4
20,Someone You Loved,Lewis Capaldi,17426722,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020,3,20,global,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
21,Alone Again,The Weeknd,17377014,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E,2020,3,20,global,0.218,0.652,4,-7.953,0,0.0641,0.033,0.111,0.172,0.0599,65.375,250053,4
22,La Difícil,Bad Bunny,17272302,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,2020,3,20,global,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87,163084,4
23,Circles,Post Malone,17130781,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020,3,20,global,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
24,Hardest To Love,The Weeknd,17127974,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX,2020,3,20,global,0.467,0.608,10,-7.847,1,0.0707,0.0909,8.83e-05,0.125,0.108,80.957,211400,4
25,Godzilla (feat. Juice WRLD),Eminem,16658185,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2020,3,20,global,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4
26,Amarillo,J Balvin,16606127,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL,2020,3,20,global,0.641,0.857,1,-5.725,0,0.301,0.013,0.00534,0.0695,0.961,122.728,157733,5
27,Scared To Live,The Weeknd,16594250,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv,2020,3,20,global,0.504,0.498,0,-8.24,1,0.0499,0.131,0,0.0929,0.196,87.221,191307,4
28,Too Late,The Weeknd,16386558,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3,2020,3,20,global,0.638,0.863,4,-5.221,0,0.132,0.052,5.46e-05,0.685,0.226,120.077,239973,4
29,Save Your Tears,The Weeknd,15902301,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,2020,3,20,global,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627,4
30,Si Veo a Tu Mamá,Bad Bunny,15490596,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,2020,3,20,global,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.824,129.928,170972,4
31,Adore You,Harry Styles,15343149,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2020,3,20,global,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4
32,Memories,Maroon 5,14930716,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020,3,20,global,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4
33,Morado,J Balvin,14763331,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr,2020,3,20,global,0.885,0.68,11,-3.837,0,0.0848,0.131,1.77e-05,0.0875,0.78,97.003,200267,4
34,Ignorantes,Bad Bunny,14413408,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,2020,3,20,global,0.85,0.536,1,-5.161,1,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,210607,4
35,Snowchild,The Weeknd,14311652,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7,2020,3,20,global,0.55,0.611,0,-7.475,1,0.137,0.162,6.88e-05,0.121,0.243,148.062,247187,4
36,Faith,The Weeknd,14173534,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE,2020,3,20,global,0.375,0.605,0,-7.268,0,0.0729,0.612,0.0448,0.147,0.128,175.946,283227,4
37,Escape From LA,The Weeknd,13918912,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ,2020,3,20,global,0.404,0.524,5,-8.996,0,0.0593,0.0456,0.00316,0.199,0.168,145.74,355960,4
38,Yummy,Justin Bieber,13550528,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2020,3,20,global,0.676,0.506,9,-6.652,0,0.0958,0.345,0,0.118,0.497,145.842,208520,4
39,Physical,Dua Lipa,13454412,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,2020,3,20,global,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.962,193829,4
